CreateAt,LegalForm,Region,TypeProgram,NameProgram,organization,TotalAmount,DesiredAmount,ProvidedAmount,LandParcelCount,AnimalCount
2023-01-26,ФОП,ЛЬВІВСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,[02] Утримання корів,"КИЇВСЬКА КОНДИТЕРСЬКА ФАБРИКА ""РОШЕН""",900000000000,700000,0,1,790
2023-01-27,ФОП,ЛЬВІВСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Розведення коней та рогатої худоби,"КИЇВСЬКА КОНДИТЕРСЬКА ФАБРИКА ""РОШЕН""",250000000,5000,0,1,790
2023-01-27,Юридична особа,ЛЬВІВСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Допомога на одиницю оброблюваних угідь,Укрдержфонд,1545500000,23000,0,120,97
2023-01-30,Фізична особа,ЛУГАНСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,"[PRD2]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство WIP24 (ТЕСТ)",FAO,111000000,200000,0,1,5
2023-01-30,Фізична особа,МИКОЛАЇВСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,"[PRD2]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство WIP24 (ТЕСТ)",FAO,111000000,50000,0,3,2
2023-01-30,Фізична особа,ОДЕСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,[08]  (age 20-99),Укрдержфонд,4300000,5000,0,0,0
2023-01-30,ФОП,МИКОЛАЇВСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,[08]  (age 20-99),Укрдержфонд,4300000,1000,0,0,0
2023-01-30,ФОП,СУМСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,"[PRD2]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство WIP24 (ТЕСТ)",FAO,111000000,200000,25000,704,206
2023-02-07,Фізична особа,ЛУГАНСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,"[PRD2]Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - виноробство WIP24 (ТЕСТ)",FAO,111000000,100000,0,1,5
2023-02-07,ФОП,ДНІПРОПЕТРОВСЬКА ОБЛАСТЬ,Грантова співучасть у фінансуванні інвестиційних проектів (matching grants),Тест 8[3],"КИЇВСЬКА КОНДИТЕРСЬКА ФАБРИКА ""РОШЕН""",25000000,200000,0,0,0
2023-02-07,ФОП,ЛЬВІВСЬКА ОБЛАСТЬ,Підтримка фермерських господарств та інших виробників сільськогосподарської продукції,Тест 4[1],"КИЇВСЬКА КОНДИТЕРСЬКА ФАБРИКА ""РОШЕН""",2500000000,500000,0,0,23
2023-02-07,ФОП,СУМСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,[02] Berries,Укрдержфонд,4300000,100000,0,704,206
2023-02-07,Юридична особа,ВІННИЦЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,[02] Berries,Укрдержфонд,4300000,2000,0,0,0
2023-02-07,Юридична особа,ЛЬВІВСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,"[3.0] Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - аквакультура",Укрдержфонд,111000000,670023,920000,120,97
2023-02-08,ФОП,Не визначений,Надання грантів в рамках міжнародної фінансової допомоги,"[3.0] Комплексне, конкурентоспроможне та економічно раціональне створення ланцюжків доданої вартості - аквакультура",Укрдержфонд,111000000,35000,0,0,0
2023-02-08,Юридична особа,ВОЛИНСЬКА ОБЛАСТЬ,Надання грантів в рамках міжнародної фінансової допомоги,[02] Zakarpattia honey production,Укрдержфонд,4300000,1000,0,335,1395
